Date,Open,High,Low,Close,Volume,bb_high,bb_low,Signal
2021-11-09,67548.75,68534.87,66230.0,66902.74,324.379486,66173.94043712108,57971.331562878906,SELL
2021-11-10,66956.22,69011.86,62876.09,64922.02,572.386663,66494.29811057071,57922.911889429284,HOLD
2021-11-11,64839.59,65595.87,64112.24,64781.2,263.199936,66779.51936689681,58045.672633103175,HOLD
2021-11-12,64781.2,65455.1,62254.23,64163.06,320.149399,66954.92188915667,58157.47411084332,HOLD
2021-11-13,64120.23,64961.44,63382.24,64374.97,105.074003,67126.74544393552,58336.21455606447,HOLD
2021-11-14,64412.42,65512.38,63588.82,65512.38,173.664208,67411.80554955342,58294.433450446595,HOLD
2021-11-15,65504.62,66323.84,63414.52,63601.17,205.837938,67432.83695471175,58602.22204528827,HOLD
2021-11-16,63611.74,63611.74,58562.5,60082.69,663.185431,67217.27027310392,58985.15472689609,HOLD
2021-11-17,60056.9,60815.33,58383.53,60359.33,285.343089,67235.4986726729,58943.16132732711,HOLD
2021-11-18,60356.32,60968.31,56459.84,56893.67,558.469064,67765.1516862634,57877.650313736594,BUY
2021-11-19,56878.24,58325.33,55589.06,58055.9,304.339564,67983.82119916608,57277.47780083392,HOLD
2021-11-20,58083.08,59840.82,57373.63,59691.07,182.640552,68027.80187530656,57071.464124693426,HOLD
2021-11-21,59699.3,60015.0,58511.38,58636.83,155.736444,68135.37185959365,56736.21714040635,HOLD
2021-11-22,58612.01,59419.76,55610.03,56270.12,454.657021,68375.16868087562,55805.38631912438,HOLD
2021-11-23,56233.11,57850.46,55373.29,57557.38,506.736364,68395.54978854832,55251.089211451676,HOLD
2021-11-24,57562.46,57722.85,55882.76,57181.79,318.365728,68488.04656391937,54734.33543608064,HOLD
2021-11-25,57146.09,59386.73,57002.23,58920.0,310.981716,68480.99191046374,54535.890089536275,HOLD
2021-11-26,58990.0,59177.7,53484.35,53738.41,551.084731,68874.08466400465,53370.06433599536,HOLD
2021-11-27,53720.4,55272.05,53623.82,54781.48,118.654099,68852.2638823265,52543.398117673474,HOLD
2021-11-28,54607.42,57427.05,53293.11,57315.18,202.788018,67829.24882216658,52544.890177833426,HOLD
2021-11-29,57318.34,58850.29,56676.38,57785.64,218.608689,66781.39296184265,52681.036038157356,HOLD
2021-11-30,57774.66,59169.19,55873.06,56938.26,364.147211,66058.00886144741,52606.04413855259,HOLD
2021-12-01,56975.25,59037.85,56468.39,57211.7,241.850967,65248.49581672762,52658.60718327238,HOLD
2021-12-02,57178.62,57368.02,55789.75,56520.76,167.960101,64470.434346412636,52672.43865358736,HOLD
2021-12-03,56544.33,57601.83,51694.02,53624.36,342.88023,63673.137543437944,52394.67445656206,HOLD
2021-12-04,53647.22,53854.41,41582.75,49181.98,1029.99014,63015.65443696157,51419.117563038424,BUY
2021-12-05,49189.69,49681.1,47760.62,49391.47,225.157464,62481.78290194954,50532.019098050456,BUY
2021-12-06,49393.93,50901.02,47146.36,50479.63,340.80653,62310.48668613199,49743.009313868024,HOLD
2021-12-07,50455.88,51923.92,50028.51,50571.59,186.483445,61918.96500966429,49155.75699033571,HOLD
2021-12-08,50591.23,51182.86,48612.97,50434.23,177.887907,61933.62262184729,48495.15537815272,HOLD
2021-12-09,50500.12,50790.76,47319.19,47597.02,193.241055,62042.92402807501,47339.965971925005,HOLD
2021-12-10,47660.32,50094.97,46879.9,47155.25,269.083313,61734.88040193769,46394.42759806231,HOLD
2021-12-11,47136.61,49473.68,46754.34,49381.58,137.503939,61229.54213923727,45974.240860762744,HOLD
2021-12-12,49401.13,50769.99,48651.42,50065.68,180.681341,60964.55508535994,45618.783914640066,HOLD
2021-12-13,50049.14,50176.72,45733.1,46742.7,358.027503,60665.61447387026,44836.25652612974,HOLD
2021-12-14,46649.95,48658.32,46290.46,48348.14,187.918934,60171.328861954564,44447.177138045445,HOLD
2021-12-15,48348.14,49475.15,46554.14,48856.83,356.123007,59184.64535292654,44427.54364707346,HOLD
2021-12-16,48860.61,49421.34,47508.64,47645.98,144.114739,59037.14666255252,43965.799337447475,HOLD
2021-12-17,47589.97,47981.39,45471.15,46198.74,176.837447,58787.37647683869,43357.2955231613,HOLD
2021-12-18,46127.67,47338.53,45517.26,46833.79,74.661085,57911.80426340517,43184.72873659484,HOLD
2021-12-19,46806.02,48296.15,46419.83,46687.36,98.544189,56738.3784427342,43248.3265572658,HOLD
2021-12-20,46670.19,47528.65,45566.09,46895.53,116.857343,55554.19905467019,43428.23294532981,HOLD
2021-12-21,46925.88,49296.54,46666.66,48860.67,157.793341,53995.11850398911,44152.210496010885,HOLD
2021-12-22,48917.45,49556.78,48447.73,48583.5,101.194079,52218.96390741331,45134.63909258668,HOLD
2021-12-23,48626.93,51378.06,48020.2,50789.62,146.365645,51444.30673680668,45625.82226319331,HOLD
2021-12-24,50840.26,51818.46,50424.24,50801.29,90.465869,51678.85947847265,45553.200521527346,HOLD
2021-12-25,50836.15,51140.54,50131.56,50418.07,55.915901,51813.72195187412,45520.99804812588,HOLD
2021-12-26,50390.05,51300.0,49433.78,50752.76,85.915949,51860.91612949337,45501.11687050662,HOLD
2021-12-27,50771.09,52082.54,50458.74,50662.87,107.132944,51876.56363386018,45494.597366139824,HOLD
2021-12-28,50708.38,50708.38,47315.88,47533.28,183.875966,51663.38786778444,45417.678132215566,HOLD
2021-12-29,47570.65,48138.91,46099.81,46436.79,134.338882,51714.527804834805,45250.5151951652,HOLD
2021-12-30,46475.35,47895.8,45942.1,47135.98,123.647337,51715.15752938903,45247.95847061098,HOLD
2021-12-31,47105.87,48559.05,45669.33,46213.76,158.73882,51673.15039019834,44973.183609801665,HOLD
2022-01-01,46192.43,47939.39,46192.43,47737.6,108.92603,51467.05387368054,44946.47212631946,HOLD
2022-01-02,47716.44,47975.79,46675.97,47339.15,86.077014,51453.38412983986,45019.78687016014,HOLD
2022-01-03,47300.67,47573.7,45688.53,46438.64,134.352863,51450.99935694664,44831.221643053366,HOLD
2022-01-04,46494.93,47535.3,45518.0,45849.98,98.406846,51427.679067977224,44553.85693202277,HOLD
2022-01-05,45838.76,47056.53,42504.51,43438.22,282.935453,51749.84698594158,43810.91301405842,BUY
2022-01-06,43438.22,43769.41,42416.13,43142.34,148.216362,52039.5004272134,43215.61957278661,BUY
2022-01-07,43100.84,43145.95,40595.47,41544.89,325.36647,52506.97098596809,42219.25901403192,BUY
2022-01-08,41625.05,42318.07,40502.75,41691.66,180.698146,52818.71654421235,41407.94345578765,HOLD
2022-01-09,41696.34,42784.53,41221.57,41874.55,115.056972,53008.72786196465,40715.83413803535,HOLD
2022-01-10,41842.71,42225.13,39653.48,41816.54,292.533467,52958.004406655135,40062.14459334487,HOLD
2022-01-11,41840.61,43104.42,41271.84,42745.68,211.780839,52791.56263003117,39644.80436996883,HOLD
2022-01-12,42742.1,44306.78,42439.0,43904.77,166.471703,52168.86527766959,39579.01672233042,HOLD
2022-01-13,43930.4,44422.59,42322.19,42543.91,219.541583,51486.54261029937,39435.60138970063,HOLD
2022-01-14,42585.13,43441.29,41770.37,43075.54,153.185975,50750.00025201364,39437.89074798636,HOLD
2022-01-15,43062.89,43789.47,42565.65,43075.87,131.652068,49790.622468581016,39629.57953141899,HOLD
2022-01-16,43082.67,43478.57,42606.27,43070.22,188.783103,48653.19509762877,40007.741902371235,HOLD
2022-01-17,43087.26,43173.19,41553.63,42205.13,109.542755,48217.840707763986,39910.28129223602,HOLD
2022-01-18,42214.43,42681.88,41276.22,42361.58,131.986052,47927.42875280623,39793.17224719377,HOLD
2022-01-19,42364.8,42561.91,41151.51,41660.51,222.694618,47467.7027134919,39705.35128650811,HOLD
2022-01-20,41664.64,43505.05,40564.54,40690.58,241.916092,47190.484094136744,39430.25190586326,HOLD
2022-01-21,40675.63,41093.77,35450.11,36474.82,820.242503,47130.34038649138,38364.117613508635,BUY
2022-01-22,36445.31,36832.05,34026.25,35072.22,649.453953,47160.89897561539,37106.86602438461,BUY
2022-01-23,35083.42,36500.0,34613.26,36264.17,323.141616,46861.590398201355,36388.727601798644,BUY
2022-01-24,36254.02,37529.16,32946.64,36638.61,848.892627,46453.73335161325,35875.44764838676,HOLD
2022-01-25,36674.79,37534.02,35698.66,36944.5,166.719889,46324.54693641927,35355.26206358074,HOLD
2022-01-26,36970.03,38899.87,36263.62,36806.1,260.837572,46168.78972749163,34877.395272508365,HOLD
2022-01-27,36721.62,37222.22,35521.43,37189.32,194.804451,46110.327443085844,34500.30055691415,HOLD
2022-01-28,37166.12,38000.0,36173.91,37745.25,117.730098,45979.0099406176,34236.97705938239,HOLD
2022-01-29,37743.43,38710.64,37304.95,38155.0,166.421527,45793.06155191381,34050.970448086184,HOLD
2022-01-30,38161.39,38367.74,37346.43,37917.6,123.075997,45592.46336051036,33861.67463948965,HOLD
2022-01-31,37937.51,38731.81,36633.56,38477.61,232.94102,45232.97611175466,33794.35488824535,HOLD
2022-02-01,38471.0,39290.74,38011.11,38694.4,294.273931,44611.96345181789,33894.33054818211,HOLD
2022-02-02,38721.1,38857.95,36596.2,36907.94,202.048585,44199.48843079764,33743.20856920236,HOLD
2022-02-03,36901.29,37354.27,36256.76,37296.17,227.736013,43600.89634008361,33763.8636599164,HOLD
2022-02-04,37333.73,41786.18,37039.57,41578.7,478.786058,43296.50548803411,33918.53751196589,HOLD
2022-02-05,41578.72,41913.84,40938.83,41413.49,182.508622,42946.300039929316,34103.06996007068,HOLD
2022-02-06,41450.64,42668.93,41125.74,42412.6,156.954855,42991.99586249009,34078.12113750991,HOLD
2022-02-07,42407.23,44502.93,41652.86,43822.1,343.48216,43352.03513981574,33864.13386018425,SELL
2022-02-08,43854.64,45483.41,42673.45,44027.06,458.743737,43870.21029418819,33582.613705811804,SELL
2022-02-09,44081.06,44803.47,43136.03,44382.13,266.098958,44563.26545840195,33258.71354159806,HOLD
2022-02-10,44393.58,45827.12,43182.61,43489.69,699.980349,45132.17206245129,33391.2939375487,HOLD
2022-02-11,43468.76,43916.66,41946.24,42398.13,351.878349,45318.57843876352,33937.47856123648,HOLD
2022-02-12,42366.25,43000.25,41714.68,42252.67,178.724378,45507.630655087625,34347.27634491237,HOLD
2022-02-13,42236.48,42753.36,41873.25,42032.23,100.461391,45634.98188886723,34759.28711113277,HOLD
2022-02-14,42087.0,42837.67,41563.49,42541.22,206.496837,45791.10002468892,35162.84097531107,HOLD
2022-02-15,42558.44,44742.18,42446.68,44536.2,235.731616,46177.87470651912,35549.07629348088,HOLD
2022-02-16,44561.6,44561.6,43318.04,43892.43,130.720181,46387.903726934725,36009.35827306528,HOLD
2022-02-17,43865.89,44157.76,40071.06,40564.25,359.031834,46293.811879653134,36385.35012034686,HOLD
2022-02-18,40481.43,40994.37,39454.86,40010.25,282.172629,46210.951773931214,36653.73522606879,HOLD
2022-02-19,39983.62,40446.06,39650.23,40119.04,54.906016,46087.84204735635,36996.98895264364,HOLD
2022-02-20,40099.81,40103.58,37988.68,38339.8,181.970588,46099.89299995935,36971.15700004065,HOLD
2022-02-21,38427.93,39477.48,36811.44,37027.25,499.920163,46274.63282282274,36629.70217717726,HOLD
2022-02-22,37035.04,38414.17,36353.07,38211.48,313.154546,46122.73156350421,36911.95743649579,HOLD
2022-02-23,38239.0,39237.59,37062.43,37202.52,184.575756,46135.36484170818,36889.959158291815,HOLD
2022-02-24,37225.4,39788.79,34316.84,38297.1,788.816769,46178.57042325908,36518.593576740925,HOLD
2022-02-25,38330.65,39678.96,38013.13,39221.12,255.70831,46156.798349732504,36321.12865026749,HOLD
2022-02-26,39201.13,40283.92,38586.13,39111.11,142.971765,46044.41903448409,36103.358965515916,HOLD
2022-02-27,39129.2,39850.71,36999.09,37691.03,282.099937,45778.172046219704,35756.4989537803,HOLD
2022-02-28,37690.35,44209.56,37442.99,43170.95,585.939547,45636.90879436754,35812.15120563246,HOLD
2022-03-01,43193.64,44950.0,42844.8,44396.56,242.320383,45639.78267288749,35810.7203271125,HOLD
2022-03-02,44400.0,45300.0,43343.96,43925.39,289.671327,45713.97434379903,35780.09865620097,HOLD
2022-03-03,43848.26,44085.03,41823.29,42466.67,141.903472,45722.04579264717,35778.881207352824,HOLD
2022-03-04,42476.78,42504.22,38565.08,39123.41,158.787156,45563.59239025928,35624.40860974073,HOLD
2022-03-05,39128.91,39597.29,38586.13,39405.13,76.470685,45412.07059851907,35513.220401480925,HOLD
2022-03-06,39381.39,39678.96,38075.6,38403.71,124.69034,45186.22308304129,35325.31691695872,HOLD
2022-03-07,38398.05,39541.2,37153.29,38000.0,162.718685,44537.15183208239,35320.76816791761,HOLD
2022-03-08,37979.03,39359.38,37880.62,38760.68,170.05626,43927.162756187194,35417.582243812816,HOLD
2022-03-09,38709.43,42662.68,38656.31,41946.36,278.60096,44095.70038507114,35387.255614928865,HOLD
2022-03-10,41965.73,42057.09,38550.97,39405.57,308.395251,44065.97882073553,35356.50917926447,HOLD
2022-03-11,39433.86,40222.22,38229.88,38737.06,186.321679,44012.63285027146,35271.65714972855,HOLD
2022-03-12,38730.94,39456.79,38664.07,38831.47,72.765824,44013.102269799536,35320.35473020046,HOLD
2022-03-13,38794.64,39312.15,37591.9,37801.76,91.257149,43970.10151652543,35440.80648347457,HOLD
2022-03-14,37775.87,39907.26,37565.35,39678.82,105.331676,43988.26725632714,35569.37474367285,HOLD
2022-03-15,39689.38,39878.76,38130.01,39323.72,116.456684,43933.13999690556,35836.622003094446,HOLD
2022-03-16,39300.53,41693.93,38851.4,41130.24,326.952225,44040.77618306973,36012.299816930274,HOLD
2022-03-17,41106.25,41457.33,40510.27,40928.58,88.30345,44126.62771689387,36097.19428310613,HOLD
2022-03-18,40921.53,42325.56,40161.91,41740.59,104.403429,44290.483614426295,36196.286385573694,HOLD
2022-03-19,41814.57,42384.8,41518.77,42191.28,69.351241,44422.18561663784,36514.609383362156,HOLD
2022-03-20,42216.84,42278.03,40911.7,41210.22,80.230749,44144.390407832885,36596.33159216711,HOLD
2022-03-21,41259.74,41537.18,40490.29,41026.23,91.883464,43514.49961027184,36889.18938972814,HOLD
2022-03-22,41000.78,43327.15,40888.53,42336.46,160.27039,43136.8291806069,37107.9668193931,HOLD
2022-03-23,42372.03,43025.16,41752.56,42899.87,123.224956,43230.9118385183,37057.204161481706,HOLD
2022-03-24,42896.38,44214.84,42611.81,43970.89,121.653184,43852.59272335596,36920.27127664404,SELL
2022-03-25,43970.9,45083.72,43569.36,44272.03,97.125217,44451.345610468205,36808.2083895318,HOLD
2022-03-26,44319.69,44788.05,44068.01,44540.58,43.22388,44973.3984321894,36899.84256781061,HOLD
2022-03-27,44530.04,46974.31,44430.17,46829.01,107.16026,45931.68107440788,36824.460925592124,SELL
2022-03-28,46818.97,48203.19,46663.72,47071.72,178.701275,46809.39926181606,36777.84673818394,SELL
2022-03-29,47092.34,48101.76,46911.88,47423.0,93.715067,47652.379978466044,36482.53002153396,HOLD
2022-03-30,47453.01,47694.91,46543.42,46966.07,102.184306,48276.59780412594,36614.36219587407,HOLD
2022-03-31,47058.6,47601.77,45208.16,45483.67,100.26904,48496.164269600995,37069.456730399004,HOLD
2022-04-01,45492.82,46708.66,44229.11,46267.8,102.550555,48757.825485825706,37551.428514174295,HOLD
2022-04-02,46274.2,47207.71,45631.46,45808.74,90.287264,48696.27370814452,38413.67829185548,HOLD
2022-04-03,45798.39,47443.47,45506.33,46397.51,91.060307,48850.004874134815,38931.816125865196,HOLD
2022-04-04,46402.64,46881.5,45118.34,46586.31,116.845379,48874.25154891819,39633.8284510818,HOLD
2022-04-05,46600.33,47189.77,45373.43,45507.23,81.579477,48890.72223669073,40055.056763309265,HOLD
2022-04-06,45478.05,45500.7,43127.38,43127.38,140.713292,48744.38594819778,40421.27305180222,HOLD
2022-04-07,43158.72,43902.18,42743.1,43477.16,61.474214,48659.29849150567,40680.01750849433,HOLD
2022-04-08,43465.23,43975.83,42106.44,42287.25,85.41257,48652.37570764721,40696.53729235279,HOLD
2022-04-09,42240.35,42792.28,42131.46,42776.93,35.56458,48510.34837061931,40995.235629380695,HOLD
2022-04-10,42775.68,43410.43,41872.61,42082.48,62.878373,48377.26148314617,41233.947516853834,HOLD
2022-04-11,42082.25,42406.01,39211.5,39530.2,160.300553,48791.38241862123,40539.20058137877,BUY
2022-04-12,39529.98,40778.42,39260.45,40103.5,176.036963,49051.51709394356,39999.42890605643,HOLD
2022-04-13,40049.71,41566.78,39576.42,41133.85,181.517424,49142.16027531898,39625.08172468102,HOLD
2022-04-14,41074.45,41492.74,39564.77,39905.52,104.642336,49309.34246148236,39021.248538517626,HOLD
2022-04-15,39942.37,40850.16,39777.49,40569.57,73.866847,49339.00808186938,38594.48191813062,HOLD
2022-04-16,40553.78,40702.54,40000.0,40377.6,51.376009,49064.77261193334,38223.576388066664,HOLD
2022-04-17,40377.6,40593.69,39550.0,39682.49,66.614673,48717.713264170474,37831.71273582953,HOLD
2022-04-18,39671.76,41077.28,38549.85,40816.76,200.170102,48136.36376850589,37752.4382314941,HOLD
2022-04-19,40804.2,41772.07,40577.18,41488.98,111.765252,47553.719442790985,37787.37355720901,HOLD
2022-04-20,41480.93,42197.75,40847.45,41368.12,90.062711,47201.06825823007,37728.46974176993,HOLD
2022-04-21,41366.5,42966.94,39781.04,40489.91,163.413591,46646.455579856774,37705.29342014322,HOLD
2022-04-22,40471.8,40789.48,39184.92,39720.26,133.77744,46135.47037223008,37607.43062776992,HOLD
2022-04-23,39709.18,39977.12,39283.86,39428.27,53.504524,45369.148361550804,37676.828638449195,HOLD
2022-04-24,39443.96,39927.78,38977.06,39434.87,123.038982,44331.821021125514,37999.0119788745,HOLD
2022-04-25,39450.12,40595.71,38200.0,40424.99,268.125274,43382.580151126705,38440.028848873306,HOLD
2022-04-26,40424.99,40784.28,37706.39,38131.45,172.764463,43195.46345779644,38127.552542203564,HOLD
2022-04-27,38119.83,39464.51,37887.0,39220.8,165.275804,42700.203475161106,38197.1765248389,HOLD
2022-04-28,39240.6,40374.52,38887.29,39749.7,126.620153,42425.755977878354,38217.869022121646,HOLD
2022-04-29,39749.6,39920.56,38179.9,38600.3,112.075083,42020.685496589445,38205.276503410554,HOLD
2022-04-30,38594.59,38789.19,37585.99,37633.06,95.557287,41864.23222817479,37916.7877718252,BUY
2022-05-01,37624.01,38667.84,37400.0,38485.9,108.478017,41900.64681292892,37775.943187071076,HOLD
2022-05-02,38482.82,39155.03,38049.85,38517.8,127.688289,41895.08706461895,37622.93293538105,HOLD
2022-05-03,38519.49,38642.08,37526.35,37745.43,106.634445,41798.85928749016,37380.31871250984,HOLD
2022-05-04,37733.12,40058.21,37658.84,39671.2,124.32594,41782.79833575967,37372.947664240346,HOLD
2022-05-05,39690.25,39841.42,35603.03,36558.02,243.301604,41892.84320231247,36861.747797687516,BUY
2022-05-06,36557.51,36680.3,35280.0,36023.1,170.427931,42021.10281888254,36298.03818111747,BUY
2022-05-07,36016.63,36133.66,34792.87,35479.24,99.739475,42215.287921787385,35683.52807821262,BUY
2022-05-08,35465.9,35517.56,33642.05,34063.7,156.691724,42391.511778387925,34831.99822161207,BUY
2022-05-09,34067.56,34242.81,30055.99,30109.56,339.865718,43121.507120222705,32964.060879777295,BUY
2022-05-10,30068.23,32637.33,29758.94,31017.98,892.510819,43215.63523975889,31834.91876024111,BUY
2022-05-11,31010.04,32148.74,27751.17,29113.86,1001.283521,43550.30564626133,30362.643353738662,BUY
2022-05-12,29107.86,30223.66,26580.29,29034.65,795.111687,43726.996885666544,29117.391114333463,BUY
2022-05-13,29034.84,31051.35,28768.0,29314.32,171.260599,43703.29952363148,28129.693476368506,HOLD
2022-05-14,29280.19,30327.58,28643.91,30086.0,81.873256,43454.26599505945,27443.840004940543,HOLD
2022-05-15,30102.07,31455.3,29489.88,31347.35,131.689876,42848.336177877005,27142.00582212298,HOLD
2022-05-16,31314.0,31317.62,29106.15,29878.68,259.534572,42598.73908552027,26566.325914479734,HOLD
2022-05-17,29883.67,30769.64,29460.93,30449.21,120.392453,42056.24255536555,26231.66344463444,HOLD
2022-05-18,30449.94,30713.8,28655.07,28655.07,165.389675,41406.772605781975,25771.670394218025,HOLD
2022-05-19,28712.19,30543.02,28694.5,30321.04,134.07165,40760.94662612226,25589.57037387773,HOLD
2022-05-20,30306.58,30759.75,28736.62,29203.99,145.810354,40237.91937601542,25269.690623984578,HOLD
